timestamp,open,high,low,close,volume
2025-10-15 21:45:00,0.20107,0.20108,0.19843,0.1999,196257064.0
2025-10-15 22:00:00,0.1999,0.20086,0.19813,0.19952,261012217.0
2025-10-15 22:15:00,0.19951,0.20097,0.1984,0.19953,170824448.0
2025-10-15 22:30:00,0.19952,0.2001,0.19789,0.19841,143615297.0
2025-10-15 22:45:00,0.19841,0.19896,0.19744,0.1986,161603354.0
2025-10-15 23:00:00,0.19861,0.19958,0.19812,0.19923,131977277.0
2025-10-15 23:15:00,0.19923,0.20012,0.19838,0.19955,82270307.0
2025-10-15 23:30:00,0.19954,0.19997,0.1987,0.19884,72132454.0
2025-10-15 23:45:00,0.19884,0.19967,0.19846,0.19886,63650126.0
2025-10-16 00:00:00,0.19886,0.19887,0.19638,0.19642,249252752.0
2025-10-16 00:15:00,0.19643,0.19788,0.19612,0.19706,156848569.0
2025-10-16 00:30:00,0.19706,0.1981,0.19626,0.19773,76559657.0
2025-10-16 00:45:00,0.19774,0.19923,0.19774,0.19913,94705649.0
2025-10-16 01:00:00,0.19912,0.19933,0.19803,0.19816,80060893.0
2025-10-16 01:15:00,0.19817,0.19929,0.19802,0.1986,60811802.0
2025-10-16 01:30:00,0.1986,0.19896,0.19775,0.19822,50513994.0
2025-10-16 01:45:00,0.19823,0.19954,0.19805,0.19926,49289666.0
2025-10-16 02:00:00,0.19926,0.1993,0.19751,0.19789,82200521.0
2025-10-16 02:15:00,0.1979,0.19894,0.19762,0.19876,74123684.0
2025-10-16 02:30:00,0.19877,0.19896,0.1971,0.19781,76360087.0
2025-10-16 02:45:00,0.19781,0.19782,0.19637,0.19711,98494601.0
2025-10-16 03:00:00,0.19711,0.19806,0.19706,0.19786,68047008.0
2025-10-16 03:15:00,0.19786,0.19876,0.1965,0.19665,75628612.0
2025-10-16 03:30:00,0.19664,0.19763,0.19404,0.19742,345436194.0
2025-10-16 03:45:00,0.19743,0.19799,0.19642,0.19655,85130637.0
2025-10-16 04:00:00,0.19655,0.19702,0.19449,0.196,129777728.0
