timestamp,open,high,low,close,volume
2025-12-31 20:30:00,0.16195,0.18359,0.15899,0.17371,40471697.0
2025-12-31 20:45:00,0.1738,0.1739,0.16048,0.1615,14725564.0
2025-12-31 21:00:00,0.16149,0.16162,0.15127,0.15895,16662101.0
2025-12-31 21:15:00,0.159,0.16532,0.156,0.16501,11889947.0
2025-12-31 21:30:00,0.16495,0.16794,0.15843,0.16174,9227072.0
2025-12-31 21:45:00,0.16174,0.1635,0.1588,0.15994,5641458.0
2025-12-31 22:00:00,0.16,0.16388,0.15896,0.1632,4495331.0
2025-12-31 22:15:00,0.16312,0.16892,0.16253,0.16826,9239737.0
2025-12-31 22:30:00,0.16826,0.16827,0.16157,0.16176,6906054.0
2025-12-31 22:45:00,0.16178,0.16432,0.1603,0.16277,4993014.0
2025-12-31 23:00:00,0.16288,0.16531,0.16,0.16158,4726085.0
2025-12-31 23:15:00,0.1614,0.16585,0.16059,0.1646,4791308.0
2025-12-31 23:30:00,0.16462,0.1653,0.15662,0.15909,5744973.0
2025-12-31 23:45:00,0.15922,0.16336,0.15846,0.16005,3339682.0
2026-01-01 00:00:00,0.16004,0.16354,0.15892,0.16214,2732004.0
2026-01-01 00:15:00,0.16218,0.16252,0.15914,0.15931,2694550.0
2026-01-01 00:30:00,0.15931,0.16214,0.157,0.16183,3272725.0
2026-01-01 00:45:00,0.16184,0.16274,0.15912,0.16159,2731986.0
2026-01-01 01:00:00,0.1616,0.16697,0.1601,0.16501,5920839.0
2026-01-01 01:15:00,0.16501,0.16594,0.15802,0.15898,5127411.0
2026-01-01 01:30:00,0.15892,0.15982,0.15725,0.15877,2645781.0
2026-01-01 01:45:00,0.15877,0.15902,0.15271,0.15569,4699619.0
2026-01-01 02:00:00,0.15567,0.15652,0.1519,0.15523,3315138.0
2026-01-01 02:15:00,0.15522,0.1568,0.1531,0.15484,2382709.0
2026-01-01 02:30:00,0.15481,0.15582,0.15392,0.15538,1258217.0
2026-01-01 02:45:00,0.15546,0.15591,0.15325,0.15399,1253508.0
2026-01-01 03:00:00,0.15404,0.15404,0.14568,0.14613,5215417.0
2026-01-01 03:15:00,0.14616,0.14649,0.14034,0.14461,3967121.0
2026-01-01 03:30:00,0.14456,0.14588,0.14207,0.14468,3451514.0
2026-01-01 03:45:00,0.14473,0.14768,0.14403,0.14508,2154688.0
2026-01-01 04:00:00,0.14477,0.14542,0.14392,0.14495,976458.0
2026-01-01 04:15:00,0.145,0.1453,0.1416,0.14259,1140500.0
