timestamp,open,high,low,close,volume
2025-12-21 17:00:00,0.1414,0.146,0.13227,0.14251,50045382.0
2025-12-21 17:15:00,0.14251,0.146,0.134,0.13758,21503711.0
2025-12-21 17:30:00,0.13761,0.13844,0.1275,0.13227,15846376.0
2025-12-21 17:45:00,0.13221,0.13549,0.13,0.13308,9953939.0
2025-12-21 18:00:00,0.13307,0.134,0.12445,0.12928,16379135.0
2025-12-21 18:15:00,0.12928,0.12988,0.128,0.1298,5350839.0
2025-12-21 18:30:00,0.1298,0.13312,0.12833,0.13259,8570646.0
2025-12-21 18:45:00,0.13274,0.13274,0.11804,0.12151,15874276.0
2025-12-21 19:00:00,0.1215,0.12616,0.11363,0.12175,24077968.0
2025-12-21 19:15:00,0.12175,0.12624,0.1215,0.12517,8198234.0
2025-12-21 19:30:00,0.12518,0.12944,0.12396,0.12677,7762912.0
2025-12-21 19:45:00,0.12668,0.12869,0.122,0.12809,9286927.0
2025-12-21 20:00:00,0.12814,0.13369,0.12201,0.12613,12300025.0
2025-12-21 20:15:00,0.12606,0.12656,0.1175,0.12093,7608394.0
2025-12-21 20:30:00,0.12107,0.12201,0.11671,0.11977,7043688.0
2025-12-21 20:45:00,0.1197,0.11975,0.1153,0.11544,6130364.0
2025-12-21 21:00:00,0.1155,0.12173,0.11451,0.11756,8294080.0
2025-12-21 21:15:00,0.1176,0.1205,0.11756,0.11961,5094620.0
2025-12-21 21:30:00,0.1196,0.11997,0.11775,0.1185,3315578.0
2025-12-21 21:45:00,0.11856,0.12039,0.11593,0.11715,4830419.0
2025-12-21 22:00:00,0.11707,0.11986,0.1145,0.11822,5848105.0
2025-12-21 22:15:00,0.11822,0.11868,0.1155,0.11727,2726754.0
2025-12-21 22:30:00,0.11739,0.11863,0.11601,0.11654,2724800.0
2025-12-21 22:45:00,0.11654,0.11888,0.11593,0.1182,3333757.0
2025-12-21 23:00:00,0.11831,0.14644,0.1171,0.13611,33098525.0
2025-12-21 23:15:00,0.13601,0.16,0.13412,0.15508,35332528.0
2025-12-21 23:30:00,0.15505,0.163,0.1486,0.15584,24116560.0
2025-12-21 23:45:00,0.156,0.1622,0.15133,0.15436,16065179.0
2025-12-22 00:00:00,0.15431,0.16,0.15301,0.15757,14553022.0
2025-12-22 00:15:00,0.15753,0.169,0.15656,0.16051,21029909.0
2025-12-22 00:30:00,0.16043,0.16198,0.13613,0.14098,31782986.0
2025-12-22 00:45:00,0.14112,0.16666,0.1381,0.16608,29152299.0
2025-12-22 01:00:00,0.16599,0.17443,0.15437,0.16053,27709847.0
2025-12-22 01:15:00,0.16053,0.165,0.15664,0.15984,12360403.0
2025-12-22 01:30:00,0.1598,0.16541,0.15952,0.16405,8167216.0
2025-12-22 01:45:00,0.16395,0.17059,0.16202,0.16973,9154419.0
2025-12-22 02:00:00,0.16973,0.173,0.16454,0.16826,14562664.0
2025-12-22 02:15:00,0.16818,0.16998,0.15656,0.16274,12890474.0
2025-12-22 02:30:00,0.16269,0.16446,0.15711,0.1594,7581981.0
2025-12-22 02:45:00,0.15936,0.17072,0.15138,0.1556,20385863.0
2025-12-22 03:00:00,0.1556,0.15696,0.142,0.14282,17719387.0
2025-12-22 03:15:00,0.14308,0.14733,0.1305,0.14712,20525228.0
2025-12-22 03:30:00,0.14717,0.14995,0.13856,0.14836,11889078.0
2025-12-22 03:45:00,0.14825,0.14831,0.14313,0.14545,5739762.0
2025-12-22 04:00:00,0.14547,0.14795,0.13914,0.14666,7417737.0
2025-12-22 04:15:00,0.14676,0.14772,0.14145,0.14154,4080869.0
2025-12-22 04:30:00,0.14154,0.14819,0.13864,0.14798,4251915.0
2025-12-22 04:45:00,0.14793,0.16206,0.14504,0.16126,8046808.0
2025-12-22 05:00:00,0.16128,0.16978,0.15847,0.1626,13496728.0
2025-12-22 05:15:00,0.16257,0.16363,0.15527,0.1597,7715023.0
2025-12-22 05:30:00,0.15968,0.16368,0.15724,0.16036,4297526.0
2025-12-22 05:45:00,0.16036,0.16492,0.15968,0.16076,3351276.0
2025-12-22 06:00:00,0.16076,0.16799,0.16012,0.1643,5068010.0
2025-12-22 06:15:00,0.16448,0.1675,0.16278,0.16484,4754190.0
2025-12-22 06:30:00,0.16499,0.16835,0.16454,0.166,5439035.0
2025-12-22 06:45:00,0.166,0.1668,0.15934,0.16192,6115680.0
2025-12-22 07:00:00,0.16196,0.16765,0.15994,0.16709,4799354.0
2025-12-22 07:15:00,0.16712,0.16923,0.1631,0.1654,5889520.0
2025-12-22 07:30:00,0.16533,0.168,0.16158,0.16355,4459162.0
2025-12-22 07:45:00,0.16353,0.16594,0.16221,0.16469,3210267.0
