timestamp,open,high,low,close,volume
2026-01-06 01:40:00,1.9063,1.9085,1.9063,1.9065,45280.9
2026-01-06 01:45:00,1.9064,1.9103,1.9064,1.9098,97543.9
2026-01-06 01:50:00,1.9097,1.9152,1.9047,1.9134,163475.0
2026-01-06 01:55:00,1.9134,1.9261,1.911,1.911,225218.9
2026-01-06 02:00:00,1.9109,1.9115,1.9075,1.9088,120315.3
2026-01-06 02:05:00,1.9089,1.9114,1.9082,1.9094,37269.3
2026-01-06 02:10:00,1.9094,1.9102,1.908,1.9087,35704.6
2026-01-06 02:15:00,1.9087,1.9093,1.9059,1.9069,55943.8
2026-01-06 02:20:00,1.9069,1.9072,1.8914,1.8931,529824.3
2026-01-06 02:25:00,1.8931,1.8992,1.8914,1.8992,119216.3
2026-01-06 02:30:00,1.899,1.9008,1.8968,1.9007,198398.4
2026-01-06 02:35:00,1.9006,1.9015,1.8936,1.8942,62124.1
2026-01-06 02:40:00,1.8942,1.8976,1.8922,1.8939,95638.9
2026-01-06 02:45:00,1.8938,1.8949,1.8865,1.8899,254810.1
2026-01-06 02:50:00,1.8897,1.891,1.8889,1.8894,35004.9
2026-01-06 02:55:00,1.8895,1.8951,1.8895,1.8939,66492.4
2026-01-06 03:00:00,1.8938,1.9017,1.8936,1.8998,82579.2
2026-01-06 03:05:00,1.8998,1.9021,1.8969,1.8988,140062.6
2026-01-06 03:10:00,1.8985,1.9,1.8967,1.8993,59787.0
2026-01-06 03:15:00,1.8992,1.9017,1.8981,1.9004,45922.1
2026-01-06 03:20:00,1.9004,1.9009,1.8976,1.8997,28129.7
2026-01-06 03:25:00,1.8997,1.9053,1.8986,1.9036,88193.2
2026-01-06 03:30:00,1.9036,1.9049,1.8944,1.8974,81477.4
2026-01-06 03:35:00,1.8975,1.9024,1.8971,1.9018,39045.0
2026-01-06 03:40:00,1.9017,1.9026,1.8965,1.8986,58013.8
2026-01-06 03:45:00,1.8987,1.9001,1.8963,1.8973,53093.4
2026-01-06 03:50:00,1.8975,1.8988,1.8956,1.898,47780.0
2026-01-06 03:55:00,1.898,1.901,1.8958,1.9002,42259.8
2026-01-06 04:00:00,1.9002,1.9012,1.8968,1.8981,102743.7
2026-01-06 04:05:00,1.898,1.8991,1.8968,1.8984,19997.8
