policy,sequence,kind,signal_close_at,scheduled_at,actual_at,price,quantity,reason,trade_id
B_gate_cooldown,2054,ENTRY_FILLED,2023-06-04T18:15:00Z,2023-06-04T18:20:00Z,2023-06-04T18:20:00Z,27193.41907,0.03677360311,,B_gate_cooldown-T02054-15303
B_gate_cooldown,2054,EXIT_FILLED,2023-06-04T18:15:00Z,2023-06-04T19:20:00Z,2023-06-04T19:20:00Z,27178.68186,0.03677360311,,B_gate_cooldown-T02054-15303
B_gate_cooldown,2055,ENTRY_FILLED,2023-06-04T19:30:00Z,2023-06-04T19:35:00Z,2023-06-04T19:35:00Z,27203.62009,0.03675981346,,B_gate_cooldown-T02055-15305
B_gate_cooldown,2055,EXIT_FILLED,2023-06-04T19:30:00Z,2023-06-04T20:35:00Z,2023-06-04T20:35:00Z,27217.07802,0.03675981346,,B_gate_cooldown-T02055-15305
B_gate_cooldown,2056,ENTRY_FILLED,2023-06-04T20:30:00Z,2023-06-04T20:35:00Z,2023-06-04T20:35:00Z,27222.52198,0.03673428938,,B_gate_cooldown-T02056-15307
B_gate_cooldown,2056,EXIT_FILLED,2023-06-04T20:30:00Z,2023-06-04T21:35:00Z,2023-06-04T21:35:00Z,27180.48168,0.03673428938,,B_gate_cooldown-T02056-15307
B_gate_cooldown,2057,ENTRY_FILLED,2023-06-04T21:30:00Z,2023-06-04T21:35:00Z,2023-06-04T21:35:00Z,27185.91832,0.03678374915,,B_gate_cooldown-T02057-15309
B_gate_cooldown,2057,EXIT_FILLED,2023-06-04T21:30:00Z,2023-06-04T22:35:00Z,2023-06-04T22:35:00Z,27229.07682,0.03678374915,,B_gate_cooldown-T02057-15309
B_gate_cooldown,2058,ENTRY_FILLED,2023-06-04T22:30:00Z,2023-06-04T22:35:00Z,2023-06-04T22:35:00Z,27234.52318,0.036718102,,B_gate_cooldown-T02058-15311
B_gate_cooldown,2058,EXIT_FILLED,2023-06-04T22:30:00Z,2023-06-04T23:35:00Z,2023-06-04T23:35:00Z,27164.18331,0.036718102,,B_gate_cooldown-T02058-15311
B_gate_cooldown,2059,ENTRY_FILLED,2023-06-06T20:00:00Z,2023-06-06T20:05:00Z,2023-06-06T20:05:00Z,27070.30676,0.03694084477,,B_gate_cooldown-T02059-15313
B_gate_cooldown,2059,EXIT_FILLED,2023-06-06T20:00:00Z,2023-06-06T21:05:00Z,2023-06-06T21:05:00Z,26987.40099,0.03694084477,,B_gate_cooldown-T02059-15313
B_gate_cooldown,2060,ENTRY_FILLED,2023-06-06T21:00:00Z,2023-06-06T21:05:00Z,2023-06-06T21:05:00Z,26992.79901,0.03704691757,,B_gate_cooldown-T02060-15315
B_gate_cooldown,2060,EXIT_FILLED,2023-06-06T21:00:00Z,2023-06-06T22:05:00Z,2023-06-06T22:05:00Z,27049.99473,0.03704691757,,B_gate_cooldown-T02060-15315
B_gate_cooldown,2061,ENTRY_FILLED,2023-06-06T22:00:00Z,2023-06-06T22:05:00Z,2023-06-06T22:05:00Z,27055.40527,0.03696119093,,B_gate_cooldown-T02061-15317
B_gate_cooldown,2061,EXIT_FILLED,2023-06-06T22:00:00Z,2023-06-06T23:05:00Z,2023-06-06T23:05:00Z,27127.18701,0.03696119093,,B_gate_cooldown-T02061-15317
B_gate_cooldown,2062,ENTRY_FILLED,2023-06-06T23:00:00Z,2023-06-06T23:05:00Z,2023-06-06T23:05:00Z,27132.61299,0.03685601532,,B_gate_cooldown-T02062-15319
B_gate_cooldown,2062,EXIT_FILLED,2023-06-06T23:00:00Z,2023-06-07T00:05:00Z,2023-06-07T00:05:00Z,27181.68156,0.03685601532,,B_gate_cooldown-T02062-15319
B_gate_cooldown,2063,ENTRY_FILLED,2023-06-07T00:00:00Z,2023-06-07T00:05:00Z,2023-06-07T00:05:00Z,27187.11844,0.03678212541,,B_gate_cooldown-T02063-15321
B_gate_cooldown,2063,EXIT_FILLED,2023-06-07T00:00:00Z,2023-06-07T01:05:00Z,2023-06-07T01:05:00Z,27157.284,0.03678212541,,B_gate_cooldown-T02063-15321
B_gate_cooldown,2064,ENTRY_FILLED,2023-06-07T01:00:00Z,2023-06-07T01:05:00Z,2023-06-07T01:05:00Z,27162.716,0.03681516973,,B_gate_cooldown-T02064-15323
B_gate_cooldown,2064,EXIT_FILLED,2023-06-07T01:00:00Z,2023-06-07T02:05:00Z,2023-06-07T02:05:00Z,27063.2934,0.03681516973,,B_gate_cooldown-T02064-15323
B_gate_cooldown,2065,ENTRY_FILLED,2023-06-07T02:00:00Z,2023-06-07T02:05:00Z,2023-06-07T02:05:00Z,27068.7066,0.03694302852,,B_gate_cooldown-T02065-15325
B_gate_cooldown,2065,EXIT_FILLED,2023-06-07T02:00:00Z,2023-06-07T03:05:00Z,2023-06-07T03:05:00Z,26913.60837,0.03694302852,,B_gate_cooldown-T02065-15325
B_gate_cooldown,2066,ENTRY_FILLED,2023-06-07T12:00:00Z,2023-06-07T12:05:00Z,2023-06-07T12:05:00Z,26834.58319,0.03726534498,,B_gate_cooldown-T02066-15327
B_gate_cooldown,2066,EXIT_FILLED,2023-06-07T12:00:00Z,2023-06-07T13:05:00Z,2023-06-07T13:05:00Z,26782.42149,0.03726534498,,B_gate_cooldown-T02066-15327
B_gate_cooldown,2067,ENTRY_FILLED,2023-06-07T13:00:00Z,2023-06-07T13:05:00Z,2023-06-07T13:05:00Z,26787.77851,0.03733045649,,B_gate_cooldown-T02067-15329
B_gate_cooldown,2067,EXIT_FILLED,2023-06-07T13:00:00Z,2023-06-07T14:05:00Z,2023-06-07T14:05:00Z,26760.52368,0.03733045649,,B_gate_cooldown-T02067-15329
B_gate_cooldown,2068,ENTRY_FILLED,2023-06-07T14:00:00Z,2023-06-07T14:05:00Z,2023-06-07T14:05:00Z,26765.87632,0.03736100354,,B_gate_cooldown-T02068-15331
B_gate_cooldown,2068,EXIT_FILLED,2023-06-07T14:00:00Z,2023-06-07T15:05:00Z,2023-06-07T15:05:00Z,26370.06273,0.03736100354,,B_gate_cooldown-T02068-15331
B_gate_cooldown,2069,ENTRY_FILLED,2023-06-08T16:00:00Z,2023-06-08T16:05:00Z,2023-06-08T16:05:00Z,26674.26716,0.03748931485,,B_gate_cooldown-T02069-15333
B_gate_cooldown,2069,EXIT_FILLED,2023-06-08T16:00:00Z,2023-06-08T17:05:00Z,2023-06-08T17:05:00Z,26446.75506,0.03748931485,,B_gate_cooldown-T02069-15333
B_gate_cooldown,2070,ENTRY_FILLED,2023-06-08T18:45:00Z,2023-06-08T18:50:00Z,2023-06-08T18:50:00Z,26518.6516,0.03770930796,,B_gate_cooldown-T02070-15335
B_gate_cooldown,2070,EXIT_FILLED,2023-06-08T18:45:00Z,2023-06-08T19:50:00Z,2023-06-08T19:50:00Z,26514.54828,0.03770930796,,B_gate_cooldown-T02070-15335
B_gate_cooldown,2071,ENTRY_FILLED,2023-06-09T12:00:00Z,2023-06-09T12:05:00Z,2023-06-09T12:05:00Z,26620.26176,0.03756537066,,B_gate_cooldown-T02071-15337
B_gate_cooldown,2071,EXIT_FILLED,2023-06-09T12:00:00Z,2023-06-09T13:05:00Z,2023-06-09T13:05:00Z,26646.63507,0.03756537066,,B_gate_cooldown-T02071-15337
B_gate_cooldown,2072,ENTRY_FILLED,2023-06-09T13:00:00Z,2023-06-09T13:05:00Z,2023-06-09T13:05:00Z,26651.96493,0.03752068572,,B_gate_cooldown-T02072-15339
B_gate_cooldown,2072,EXIT_FILLED,2023-06-09T13:00:00Z,2023-06-09T14:05:00Z,2023-06-09T14:05:00Z,26645.13522,0.03752068572,,B_gate_cooldown-T02072-15339
B_gate_cooldown,2073,ENTRY_FILLED,2023-06-09T14:00:00Z,2023-06-09T14:05:00Z,2023-06-09T14:05:00Z,26650.46478,0.03752279775,,B_gate_cooldown-T02073-15341
B_gate_cooldown,2073,EXIT_FILLED,2023-06-09T14:00:00Z,2023-06-09T15:05:00Z,2023-06-09T15:05:00Z,26562.24351,0.03752279775,,B_gate_cooldown-T02073-15341
B_gate_cooldown,2074,ENTRY_FILLED,2023-06-13T04:00:00Z,2023-06-13T04:05:00Z,2023-06-13T04:05:00Z,26027.30247,0.03842119256,,B_gate_cooldown-T02074-15343
B_gate_cooldown,2074,EXIT_FILLED,2023-06-13T04:00:00Z,2023-06-13T05:05:00Z,2023-06-13T05:05:00Z,26032.49649,0.03842119256,,B_gate_cooldown-T02074-15343
B_gate_cooldown,2075,ENTRY_FILLED,2023-06-13T05:00:00Z,2023-06-13T05:05:00Z,2023-06-13T05:05:00Z,26037.70351,0.0384058448,,B_gate_cooldown-T02075-15345
B_gate_cooldown,2075,EXIT_FILLED,2023-06-13T05:00:00Z,2023-06-13T06:05:00Z,2023-06-13T06:05:00Z,26077.49199,0.0384058448,,B_gate_cooldown-T02075-15345
B_gate_cooldown,2076,ENTRY_FILLED,2023-06-13T06:00:00Z,2023-06-13T06:05:00Z,2023-06-13T06:05:00Z,26082.70801,0.0383395773,,B_gate_cooldown-T02076-15347
B_gate_cooldown,2076,EXIT_FILLED,2023-06-13T06:00:00Z,2023-06-13T07:05:00Z,2023-06-13T07:05:00Z,26073.89235,0.0383395773,,B_gate_cooldown-T02076-15347
B_gate_cooldown,2077,ENTRY_FILLED,2023-06-13T07:00:00Z,2023-06-13T07:05:00Z,2023-06-13T07:05:00Z,26079.10765,0.03834487029,,B_gate_cooldown-T02077-15349
B_gate_cooldown,2077,EXIT_FILLED,2023-06-13T07:00:00Z,2023-06-13T08:05:00Z,2023-06-13T08:05:00Z,26058.49389,0.03834487029,,B_gate_cooldown-T02077-15349
B_gate_cooldown,2078,ENTRY_FILLED,2023-06-13T08:00:00Z,2023-06-13T08:05:00Z,2023-06-13T08:05:00Z,26063.70611,0.038367529,,B_gate_cooldown-T02078-15351
B_gate_cooldown,2078,EXIT_FILLED,2023-06-13T08:00:00Z,2023-06-13T09:05:00Z,2023-06-13T09:05:00Z,26187.381,0.038367529,,B_gate_cooldown-T02078-15351
B_gate_cooldown,2079,ENTRY_FILLED,2023-06-13T09:00:00Z,2023-06-13T09:05:00Z,2023-06-13T09:05:00Z,26192.619,0.03817869454,,B_gate_cooldown-T02079-15353
B_gate_cooldown,2079,EXIT_FILLED,2023-06-13T09:00:00Z,2023-06-13T10:05:00Z,2023-06-13T10:05:00Z,26108.68887,0.03817869454,,B_gate_cooldown-T02079-15353
B_gate_cooldown,2080,ENTRY_FILLED,2023-06-13T10:00:00Z,2023-06-13T10:05:00Z,2023-06-13T10:05:00Z,26113.91113,0.03829376592,,B_gate_cooldown-T02080-15355
B_gate_cooldown,2080,EXIT_FILLED,2023-06-13T10:00:00Z,2023-06-13T11:05:00Z,2023-06-13T11:05:00Z,26163.58338,0.03829376592,,B_gate_cooldown-T02080-15355
B_gate_cooldown,2081,ENTRY_FILLED,2023-06-13T11:00:00Z,2023-06-13T11:05:00Z,2023-06-13T11:05:00Z,26168.81662,0.03821342075,,B_gate_cooldown-T02081-15357
B_gate_cooldown,2081,EXIT_FILLED,2023-06-13T11:00:00Z,2023-06-13T12:05:00Z,2023-06-13T12:05:00Z,26207.379,0.03821342075,,B_gate_cooldown-T02081-15357
B_gate_cooldown,2082,ENTRY_FILLED,2023-06-13T12:00:00Z,2023-06-13T12:05:00Z,2023-06-13T12:05:00Z,26212.621,0.03814956162,,B_gate_cooldown-T02082-15359
B_gate_cooldown,2082,EXIT_FILLED,2023-06-13T12:00:00Z,2023-06-13T13:05:00Z,2023-06-13T13:05:00Z,26090.89065,0.03814956162,,B_gate_cooldown-T02082-15359
B_gate_cooldown,2083,ENTRY_FILLED,2023-06-14T04:00:00Z,2023-06-14T04:05:00Z,2023-06-14T04:05:00Z,25966.79642,0.03851071899,,B_gate_cooldown-T02083-15361
B_gate_cooldown,2083,EXIT_FILLED,2023-06-14T04:00:00Z,2023-06-14T05:05:00Z,2023-06-14T05:05:00Z,25965.70317,0.03851071899,,B_gate_cooldown-T02083-15361
B_gate_cooldown,2084,ENTRY_FILLED,2023-06-14T05:00:00Z,2023-06-14T05:05:00Z,2023-06-14T05:05:00Z,25970.89683,0.03850463873,,B_gate_cooldown-T02084-15363
B_gate_cooldown,2084,EXIT_FILLED,2023-06-14T05:00:00Z,2023-06-14T06:05:00Z,2023-06-14T06:05:00Z,25856.31411,0.03850463873,,B_gate_cooldown-T02084-15363
B_gate_cooldown,2085,ENTRY_FILLED,2023-06-14T12:00:00Z,2023-06-14T12:05:00Z,2023-06-14T12:05:00Z,25970.99684,0.03850449046,,B_gate_cooldown-T02085-15365
B_gate_cooldown,2085,EXIT_FILLED,2023-06-14T12:00:00Z,2023-06-14T13:05:00Z,2023-06-14T13:05:00Z,25979.30181,0.03850449046,,B_gate_cooldown-T02085-15365
B_gate_cooldown,2086,ENTRY_FILLED,2023-06-14T13:00:00Z,2023-06-14T13:05:00Z,2023-06-14T13:05:00Z,25984.49819,0.03848448381,,B_gate_cooldown-T02086-15367
B_gate_cooldown,2086,EXIT_FILLED,2023-06-14T13:00:00Z,2023-06-14T14:05:00Z,2023-06-14T14:05:00Z,25974.4023,0.03848448381,,B_gate_cooldown-T02086-15367
B_gate_cooldown,2087,ENTRY_FILLED,2023-06-14T14:00:00Z,2023-06-14T14:05:00Z,2023-06-14T14:05:00Z,25979.5977,0.03849174308,,B_gate_cooldown-T02087-15369
B_gate_cooldown,2087,EXIT_FILLED,2023-06-14T14:00:00Z,2023-06-14T15:05:00Z,2023-06-14T15:05:00Z,25981.00164,0.03849174308,,B_gate_cooldown-T02087-15369
B_gate_cooldown,2088,ENTRY_FILLED,2023-06-14T15:00:00Z,2023-06-14T15:05:00Z,2023-06-14T15:05:00Z,25986.19836,0.03848196593,,B_gate_cooldown-T02088-15371
B_gate_cooldown,2088,EXIT_FILLED,2023-06-14T15:00:00Z,2023-06-14T16:05:00Z,2023-06-14T16:05:00Z,25958.20392,0.03848196593,,B_gate_cooldown-T02088-15371
B_gate_cooldown,2089,ENTRY_FILLED,2023-06-14T16:00:00Z,2023-06-14T16:05:00Z,2023-06-14T16:05:00Z,25963.39608,0.03851576261,,B_gate_cooldown-T02089-15373
B_gate_cooldown,2089,EXIT_FILLED,2023-06-14T16:00:00Z,2023-06-14T17:05:00Z,2023-06-14T17:05:00Z,25933.60638,0.03851576261,,B_gate_cooldown-T02089-15373
B_gate_cooldown,2090,ENTRY_FILLED,2023-06-14T18:00:00Z,2023-06-14T18:05:00Z,2023-06-14T18:05:00Z,25919.69171,0.03858070579,,B_gate_cooldown-T02090-15375
B_gate_cooldown,2090,EXIT_FILLED,2023-06-14T18:00:00Z,2023-06-14T19:05:00Z,2023-06-14T19:05:00Z,25921.70757,0.03858070579,,B_gate_cooldown-T02090-15375
B_gate_cooldown,2091,ENTRY_FILLED,2023-06-16T00:00:00Z,2023-06-16T00:05:00Z,2023-06-16T00:05:00Z,25537.45349,0.03915817215,,B_gate_cooldown-T02091-15377
B_gate_cooldown,2091,EXIT_FILLED,2023-06-16T00:00:00Z,2023-06-16T01:05:00Z,2023-06-16T01:05:00Z,25447.05504,0.03915817215,,B_gate_cooldown-T02091-15377
B_gate_cooldown,2092,ENTRY_FILLED,2023-06-16T01:45:00Z,2023-06-16T01:50:00Z,2023-06-16T01:50:00Z,25515.85133,0.03919132413,,B_gate_cooldown-T02092-15379
B_gate_cooldown,2092,EXIT_FILLED,2023-06-16T01:45:00Z,2023-06-16T02:50:00Z,2023-06-16T02:50:00Z,25508.34891,0.03919132413,,B_gate_cooldown-T02092-15379
B_gate_cooldown,2093,ENTRY_FILLED,2023-06-16T02:45:00Z,2023-06-16T02:50:00Z,2023-06-16T02:50:00Z,25513.45109,0.03919501115,,B_gate_cooldown-T02093-15381
B_gate_cooldown,2093,EXIT_FILLED,2023-06-16T02:45:00Z,2023-06-16T03:50:00Z,2023-06-16T03:50:00Z,25552.54449,0.03919501115,,B_gate_cooldown-T02093-15381
B_gate_cooldown,2094,ENTRY_FILLED,2023-06-16T03:45:00Z,2023-06-16T03:50:00Z,2023-06-16T03:50:00Z,25557.65551,0.03912721962,,B_gate_cooldown-T02094-15383
B_gate_cooldown,2094,EXIT_FILLED,2023-06-16T03:45:00Z,2023-06-16T04:50:00Z,2023-06-16T04:50:00Z,25536.94605,0.03912721962,,B_gate_cooldown-T02094-15383
B_gate_cooldown,2095,ENTRY_FILLED,2023-06-16T16:00:00Z,2023-06-16T16:05:00Z,2023-06-16T16:05:00Z,25806.08035,0.03875055748,,B_gate_cooldown-T02095-15385
B_gate_cooldown,2095,EXIT_FILLED,2023-06-16T16:00:00Z,2023-06-16T17:05:00Z,2023-06-16T17:05:00Z,25991.00064,0.03875055748,,B_gate_cooldown-T02095-15385
B_gate_cooldown,2096,ENTRY_FILLED,2023-06-16T17:00:00Z,2023-06-16T17:05:00Z,2023-06-16T17:05:00Z,25996.19936,0.03846716153,,B_gate_cooldown-T02096-15387
B_gate_cooldown,2096,EXIT_FILLED,2023-06-16T17:00:00Z,2023-06-16T18:05:00Z,2023-06-16T18:05:00Z,26373.46239,0.03846716153,,B_gate_cooldown-T02096-15387
B_gate_cooldown,2097,ENTRY_FILLED,2023-06-16T18:00:00Z,2023-06-16T18:05:00Z,2023-06-16T18:05:00Z,26378.73761,0.0379093198,,B_gate_cooldown-T02097-15389
B_gate_cooldown,2097,EXIT_FILLED,2023-06-16T18:00:00Z,2023-06-16T19:05:00Z,2023-06-16T19:05:00Z,26368.56288,0.0379093198,,B_gate_cooldown-T02097-15389
B_gate_cooldown,2098,ENTRY_FILLED,2023-06-16T19:00:00Z,2023-06-16T19:05:00Z,2023-06-16T19:05:00Z,26373.83712,0.03791636368,,B_gate_cooldown-T02098-15391
B_gate_cooldown,2098,EXIT_FILLED,2023-06-16T19:00:00Z,2023-06-16T20:05:00Z,2023-06-16T20:05:00Z,26353.16442,0.03791636368,,B_gate_cooldown-T02098-15391
B_gate_cooldown,2099,ENTRY_FILLED,2023-06-16T20:00:00Z,2023-06-16T20:05:00Z,2023-06-16T20:05:00Z,26358.43558,0.03793851866,,B_gate_cooldown-T02099-15393
B_gate_cooldown,2099,EXIT_FILLED,2023-06-16T20:00:00Z,2023-06-16T21:05:00Z,2023-06-16T21:05:00Z,26375.3622,0.03793851866,,B_gate_cooldown-T02099-15393
B_gate_cooldown,2100,ENTRY_FILLED,2023-06-16T21:00:00Z,2023-06-16T21:05:00Z,2023-06-16T21:05:00Z,26380.6378,0.0379065892,,B_gate_cooldown-T02100-15395
B_gate_cooldown,2100,EXIT_FILLED,2023-06-16T21:00:00Z,2023-06-16T22:05:00Z,2023-06-16T22:05:00Z,26329.46679,0.0379065892,,B_gate_cooldown-T02100-15395
B_gate_cooldown,2101,ENTRY_FILLED,2023-06-16T22:00:00Z,2023-06-16T22:05:00Z,2023-06-16T22:05:00Z,26334.73321,0.03797266492,,B_gate_cooldown-T02101-15397
B_gate_cooldown,2101,EXIT_FILLED,2023-06-16T22:00:00Z,2023-06-16T23:05:00Z,2023-06-16T23:05:00Z,26355.56418,0.03797266492,,B_gate_cooldown-T02101-15397
B_gate_cooldown,2102,ENTRY_FILLED,2023-06-16T23:00:00Z,2023-06-16T23:05:00Z,2023-06-16T23:05:00Z,26360.83582,0.03793506423,,B_gate_cooldown-T02102-15399
B_gate_cooldown,2102,EXIT_FILLED,2023-06-16T23:00:00Z,2023-06-17T00:05:00Z,2023-06-17T00:05:00Z,26328.46689,0.03793506423,,B_gate_cooldown-T02102-15399
B_gate_cooldown,2103,ENTRY_FILLED,2023-06-17T00:00:00Z,2023-06-17T00:05:00Z,2023-06-17T00:05:00Z,26333.73311,0.03797410704,,B_gate_cooldown-T02103-15401
B_gate_cooldown,2103,EXIT_FILLED,2023-06-17T00:00:00Z,2023-06-17T01:05:00Z,2023-06-17T01:05:00Z,26302.46949,0.03797410704,,B_gate_cooldown-T02103-15401
B_gate_cooldown,2104,ENTRY_FILLED,2023-06-17T01:00:00Z,2023-06-17T01:05:00Z,2023-06-17T01:05:00Z,26307.73051,0.03801164071,,B_gate_cooldown-T02104-15403
B_gate_cooldown,2104,EXIT_FILLED,2023-06-17T01:00:00Z,2023-06-17T02:05:00Z,2023-06-17T02:05:00Z,26202.3795,0.03801164071,,B_gate_cooldown-T02104-15403
B_gate_cooldown,2105,ENTRY_FILLED,2023-06-17T04:30:00Z,2023-06-17T04:35:00Z,2023-06-17T04:35:00Z,26303.33007,0.0380179999,,B_gate_cooldown-T02105-15405
B_gate_cooldown,2105,EXIT_FILLED,2023-06-17T04:30:00Z,2023-06-17T05:35:00Z,2023-06-17T05:35:00Z,26363.56338,0.0380179999,,B_gate_cooldown-T02105-15405
B_gate_cooldown,2106,ENTRY_FILLED,2023-06-17T05:30:00Z,2023-06-17T05:35:00Z,2023-06-17T05:35:00Z,26368.83662,0.03792355402,,B_gate_cooldown-T02106-15407
B_gate_cooldown,2106,EXIT_FILLED,2023-06-17T05:30:00Z,2023-06-17T06:35:00Z,2023-06-17T06:35:00Z,26707.329,0.03792355402,,B_gate_cooldown-T02106-15407
B_gate_cooldown,2107,ENTRY_FILLED,2023-06-17T06:30:00Z,2023-06-17T06:35:00Z,2023-06-17T06:35:00Z,26712.671,0.03743541782,,B_gate_cooldown-T02107-15409
B_gate_cooldown,2107,EXIT_FILLED,2023-06-17T06:30:00Z,2023-06-17T07:35:00Z,2023-06-17T07:35:00Z,26626.23711,0.03743541782,,B_gate_cooldown-T02107-15409
B_gate_cooldown,2108,ENTRY_FILLED,2023-06-17T07:30:00Z,2023-06-17T07:35:00Z,2023-06-17T07:35:00Z,26631.56289,0.03754942975,,B_gate_cooldown-T02108-15411
B_gate_cooldown,2108,EXIT_FILLED,2023-06-17T07:30:00Z,2023-06-17T08:35:00Z,2023-06-17T08:35:00Z,26589.04083,0.03754942975,,B_gate_cooldown-T02108-15411
B_gate_cooldown,2109,ENTRY_FILLED,2023-06-17T08:30:00Z,2023-06-17T08:35:00Z,2023-06-17T08:35:00Z,26594.35917,0.03760195888,,B_gate_cooldown-T02109-15413
B_gate_cooldown,2109,EXIT_FILLED,2023-06-17T08:30:00Z,2023-06-17T09:35:00Z,2023-06-17T09:35:00Z,26587.24101,0.03760195888,,B_gate_cooldown-T02109-15413
B_gate_cooldown,2110,ENTRY_FILLED,2023-06-17T09:30:00Z,2023-06-17T09:35:00Z,2023-06-17T09:35:00Z,26592.55899,0.03760450434,,B_gate_cooldown-T02110-15415
B_gate_cooldown,2110,EXIT_FILLED,2023-06-17T09:30:00Z,2023-06-17T10:35:00Z,2023-06-17T10:35:00Z,26605.53918,0.03760450434,,B_gate_cooldown-T02110-15415
B_gate_cooldown,2111,ENTRY_FILLED,2023-06-17T10:30:00Z,2023-06-17T10:35:00Z,2023-06-17T10:35:00Z,26610.86082,0.03757864155,,B_gate_cooldown-T02111-15417
B_gate_cooldown,2111,EXIT_FILLED,2023-06-17T10:30:00Z,2023-06-17T11:35:00Z,2023-06-17T11:35:00Z,26558.24391,0.03757864155,,B_gate_cooldown-T02111-15417
B_gate_cooldown,2112,ENTRY_FILLED,2023-06-17T18:45:00Z,2023-06-17T18:50:00Z,2023-06-17T18:50:00Z,26498.84962,0.03773748726,,B_gate_cooldown-T02112-15419
B_gate_cooldown,2112,EXIT_FILLED,2023-06-17T18:45:00Z,2023-06-17T19:50:00Z,2023-06-17T19:50:00Z,26493.55038,0.03773748726,,B_gate_cooldown-T02112-15419
B_gate_cooldown,2113,ENTRY_FILLED,2023-06-17T19:45:00Z,2023-06-17T19:50:00Z,2023-06-17T19:50:00Z,26498.84962,0.03773748726,,B_gate_cooldown-T02113-15421
B_gate_cooldown,2113,EXIT_FILLED,2023-06-17T19:45:00Z,2023-06-17T20:50:00Z,2023-06-17T20:50:00Z,26503.04943,0.03773748726,,B_gate_cooldown-T02113-15421
B_gate_cooldown,2114,ENTRY_FILLED,2023-06-17T20:45:00Z,2023-06-17T20:50:00Z,2023-06-17T20:50:00Z,26508.35057,0.03772396164,,B_gate_cooldown-T02114-15423
B_gate_cooldown,2114,EXIT_FILLED,2023-06-17T20:45:00Z,2023-06-17T21:50:00Z,2023-06-17T21:50:00Z,26497.35,0.03772396164,,B_gate_cooldown-T02114-15423
B_gate_cooldown,2115,ENTRY_FILLED,2023-06-17T21:45:00Z,2023-06-17T21:50:00Z,2023-06-17T21:50:00Z,26502.65,0.03773207585,,B_gate_cooldown-T02115-15425
B_gate_cooldown,2115,EXIT_FILLED,2023-06-17T21:45:00Z,2023-06-17T22:50:00Z,2023-06-17T22:50:00Z,26545.44519,0.03773207585,,B_gate_cooldown-T02115-15425
B_gate_cooldown,2116,ENTRY_FILLED,2023-06-17T22:45:00Z,2023-06-17T22:50:00Z,2023-06-17T22:50:00Z,26550.75481,0.03766371266,,B_gate_cooldown-T02116-15427
B_gate_cooldown,2116,EXIT_FILLED,2023-06-17T22:45:00Z,2023-06-17T23:50:00Z,2023-06-17T23:50:00Z,26519.24781,0.03766371266,,B_gate_cooldown-T02116-15427
B_gate_cooldown,2117,ENTRY_FILLED,2023-06-18T00:15:00Z,2023-06-18T00:20:00Z,2023-06-18T00:20:00Z,26516.75141,0.03771201021,,B_gate_cooldown-T02117-15429
B_gate_cooldown,2117,EXIT_FILLED,2023-06-18T00:15:00Z,2023-06-18T01:20:00Z,2023-06-18T01:20:00Z,26426.55708,0.03771201021,,B_gate_cooldown-T02117-15429
B_gate_cooldown,2118,ENTRY_FILLED,2023-06-18T02:15:00Z,2023-06-18T02:20:00Z,2023-06-18T02:20:00Z,26491.14885,0.03774845725,,B_gate_cooldown-T02118-15431
B_gate_cooldown,2118,EXIT_FILLED,2023-06-18T02:15:00Z,2023-06-18T03:20:00Z,2023-06-18T03:20:00Z,26482.15152,0.03774845725,,B_gate_cooldown-T02118-15431
B_gate_cooldown,2119,ENTRY_FILLED,2023-06-18T03:15:00Z,2023-06-18T03:20:00Z,2023-06-18T03:20:00Z,26487.44848,0.03775373082,,B_gate_cooldown-T02119-15433
B_gate_cooldown,2119,EXIT_FILLED,2023-06-18T03:15:00Z,2023-06-18T04:20:00Z,2023-06-18T04:20:00Z,26518.74786,0.03775373082,,B_gate_cooldown-T02119-15433
B_gate_cooldown,2120,ENTRY_FILLED,2023-06-18T04:15:00Z,2023-06-18T04:20:00Z,2023-06-18T04:20:00Z,26524.05214,0.03770163,,B_gate_cooldown-T02120-15435
B_gate_cooldown,2120,EXIT_FILLED,2023-06-18T04:15:00Z,2023-06-18T05:20:00Z,2023-06-18T05:20:00Z,26539.44579,0.03770163,,B_gate_cooldown-T02120-15435
B_gate_cooldown,2121,ENTRY_FILLED,2023-06-18T05:15:00Z,2023-06-18T05:20:00Z,2023-06-18T05:20:00Z,26544.75421,0.03767222676,,B_gate_cooldown-T02121-15437
B_gate_cooldown,2121,EXIT_FILLED,2023-06-18T05:15:00Z,2023-06-18T06:20:00Z,2023-06-18T06:20:00Z,26559.84375,0.03767222676,,B_gate_cooldown-T02121-15437
B_gate_cooldown,2122,ENTRY_FILLED,2023-06-18T06:15:00Z,2023-06-18T06:20:00Z,2023-06-18T06:20:00Z,26565.15625,0.03764329449,,B_gate_cooldown-T02122-15439
B_gate_cooldown,2122,EXIT_FILLED,2023-06-18T06:15:00Z,2023-06-18T07:20:00Z,2023-06-18T07:20:00Z,26637.53598,0.03764329449,,B_gate_cooldown-T02122-15439
B_gate_cooldown,2123,ENTRY_FILLED,2023-06-18T07:15:00Z,2023-06-18T07:20:00Z,2023-06-18T07:20:00Z,26642.86402,0.03753350238,,B_gate_cooldown-T02123-15441
B_gate_cooldown,2123,EXIT_FILLED,2023-06-18T07:15:00Z,2023-06-18T08:20:00Z,2023-06-18T08:20:00Z,26505.3492,0.03753350238,,B_gate_cooldown-T02123-15441
