policy,timestamp,state,mark_price,quantity,cash,reserved,unrealized_pnl,equity,drawdown_pct
A_emitted_alerts,2022-11-15T08:35:00Z,FLAT,16903.2,0,9947.016886,0,0,9947.016886,0.6015
A_emitted_alerts,2022-11-16T03:35:00Z,FLAT,16934.3,0,9936.049243,0,0,9936.049243,0.7111
A_emitted_alerts,2022-11-16T01:05:00Z,FLAT,16798.9,0,9939.321981,0,0,9939.321981,0.6784
A_emitted_alerts,2022-11-16T03:35:00Z,FLAT,16934.3,0,9936.049243,0,0,9936.049243,0.7111
A_emitted_alerts,2022-11-18T13:50:00Z,FLAT,16741.1,0,9933.871382,0,0,9933.871382,0.7329
A_emitted_alerts,2022-11-18T13:50:00Z,FLAT,16741.1,0,9933.871382,0,0,9933.871382,0.7329
A_emitted_alerts,2022-11-23T20:20:00Z,FLAT,16472.2,0,9932.968044,0,0,9932.968044,0.7419
A_emitted_alerts,2022-11-23T03:35:00Z,FLAT,16529.4,0,9936.159852,0,0,9936.159852,0.71
A_emitted_alerts,2022-11-23T20:20:00Z,FLAT,16472.2,0,9932.968044,0,0,9932.968044,0.7419
A_emitted_alerts,2022-11-25T23:55:00Z,OPEN,16503.4,0.0604538123,9932.468044,1000,-2.30655415,9930.16149,0.77
A_emitted_alerts,2022-11-26T15:05:00Z,FLAT,16551,0,9931.593925,0,0,9931.593925,0.7556
A_emitted_alerts,2022-11-26T00:35:00Z,FLAT,16535.1,0,9931.47816,0,0,9931.47816,0.7568
A_emitted_alerts,2022-11-26T01:50:00Z,FLAT,16630,0,9934.908554,0,0,9934.908554,0.7225
A_emitted_alerts,2022-11-26T15:05:00Z,FLAT,16551,0,9931.593925,0,0,9931.593925,0.7556
A_emitted_alerts,2022-11-27T20:35:00Z,FLAT,16558.3,0,9926.667486,0,0,9926.667486,0.8049
A_emitted_alerts,2022-11-27T17:05:00Z,FLAT,16522.3,0,9927.553445,0,0,9927.553445,0.796
A_emitted_alerts,2022-11-27T20:35:00Z,FLAT,16558.3,0,9926.667486,0,0,9926.667486,0.8049
A_emitted_alerts,2022-11-29T20:50:00Z,FLAT,16459.5,0,9927.914231,0,0,9927.914231,0.7924
A_emitted_alerts,2022-11-29T20:50:00Z,FLAT,16459.5,0,9927.914231,0,0,9927.914231,0.7924
A_emitted_alerts,2022-11-30T20:20:00Z,FLAT,17063.5,0,9922.776883,0,0,9922.776883,0.8438
A_emitted_alerts,2022-11-30T20:20:00Z,FLAT,17063.5,0,9922.776883,0,0,9922.776883,0.8438
A_emitted_alerts,2022-12-01T13:50:00Z,FLAT,17002,0,9914.24315,0,0,9914.24315,0.929
A_emitted_alerts,2022-12-01T13:50:00Z,FLAT,17002,0,9914.24315,0,0,9914.24315,0.929
A_emitted_alerts,2022-12-04T16:20:00Z,FLAT,17029.4,0,9914.071242,0,0,9914.071242,0.9307
A_emitted_alerts,2022-12-04T16:20:00Z,FLAT,17029.4,0,9914.071242,0,0,9914.071242,0.9307
A_emitted_alerts,2022-12-05T06:05:00Z,FLAT,17324.7,0,9909.947635,0,0,9909.947635,0.972
A_emitted_alerts,2022-12-05T01:50:00Z,FLAT,17247.1,0,9913.822486,0,0,9913.822486,0.9332
A_emitted_alerts,2022-12-05T06:05:00Z,FLAT,17324.7,0,9909.947635,0,0,9909.947635,0.972
A_emitted_alerts,2022-12-09T13:20:00Z,FLAT,17216.6,0,9907.854694,0,0,9907.854694,0.9929
A_emitted_alerts,2022-12-09T13:20:00Z,FLAT,17216.6,0,9907.854694,0,0,9907.854694,0.9929
A_emitted_alerts,2022-12-10T15:50:00Z,FLAT,17188.9,0,9908.39612,0,0,9908.39612,0.9875
A_emitted_alerts,2022-12-10T15:50:00Z,FLAT,17188.9,0,9908.39612,0,0,9908.39612,0.9875
A_emitted_alerts,2022-12-11T18:05:00Z,FLAT,17164.4,0,9905.069853,0,0,9905.069853,1.0207
A_emitted_alerts,2022-12-11T03:05:00Z,FLAT,17133.1,0,9906.199865,0,0,9906.199865,1.0094
A_emitted_alerts,2022-12-11T18:05:00Z,FLAT,17164.4,0,9905.069853,0,0,9905.069853,1.0207
A_emitted_alerts,2022-12-13T11:05:00Z,FLAT,17388,0,9904.030917,0,0,9904.030917,1.0311
A_emitted_alerts,2022-12-13T11:05:00Z,FLAT,17388,0,9904.030917,0,0,9904.030917,1.0311
A_emitted_alerts,2022-12-14T09:35:00Z,FLAT,17805.5,0,9901.357176,0,0,9901.357176,1.0578
A_emitted_alerts,2022-12-14T09:35:00Z,FLAT,17805.5,0,9901.357176,0,0,9901.357176,1.0578
A_emitted_alerts,2022-12-20T23:55:00Z,OPEN,16898.7,0.05914118472,9888.67757,1000,-0.5908618341,9888.086708,1.1904
A_emitted_alerts,2022-12-20T16:20:00Z,FLAT,16833.8,0,9892.838445,0,0,9892.838445,1.1429
A_emitted_alerts,2022-12-20T21:20:00Z,FLAT,16850.3,0,9889.17757,0,0,9889.17757,1.1795
A_emitted_alerts,2022-12-21T15:50:00Z,FLAT,16839,0,9879.390358,0,0,9879.390358,1.2773
A_emitted_alerts,2022-12-21T00:35:00Z,FLAT,16889.4,0,9886.937429,0,0,9886.937429,1.2019
A_emitted_alerts,2022-12-21T08:20:00Z,FLAT,16805.3,0,9884.187961,0,0,9884.187961,1.2294
A_emitted_alerts,2022-12-21T10:05:00Z,FLAT,16860.4,0,9882.940668,0,0,9882.940668,1.2418
A_emitted_alerts,2022-12-21T15:50:00Z,FLAT,16839,0,9879.390358,0,0,9879.390358,1.2773
A_emitted_alerts,2022-12-22T10:50:00Z,FLAT,16822.7,0,9877.341752,0,0,9877.341752,1.2978
A_emitted_alerts,2022-12-22T10:50:00Z,FLAT,16822.7,0,9877.341752,0,0,9877.341752,1.2978
A_emitted_alerts,2022-12-23T20:50:00Z,FLAT,16804,0,9864.564534,0,0,9864.564534,1.4255
A_emitted_alerts,2022-12-23T09:05:00Z,FLAT,16835.5,0,9875.548657,0,0,9875.548657,1.3157
A_emitted_alerts,2022-12-23T11:35:00Z,FLAT,16842.8,0,9872.406503,0,0,9872.406503,1.3471
A_emitted_alerts,2022-12-23T14:05:00Z,FLAT,16808.8,0,9867.746705,0,0,9867.746705,1.3937
A_emitted_alerts,2022-12-23T20:50:00Z,FLAT,16804,0,9864.564534,0,0,9864.564534,1.4255
A_emitted_alerts,2022-12-24T16:35:00Z,FLAT,16826.9,0,9863.174652,0,0,9863.174652,1.4393
A_emitted_alerts,2022-12-24T16:35:00Z,FLAT,16826.9,0,9863.174652,0,0,9863.174652,1.4393
A_emitted_alerts,2022-12-25T02:05:00Z,FLAT,16836.6,0,9862.01632,0,0,9862.01632,1.4509
A_emitted_alerts,2022-12-25T02:05:00Z,FLAT,16836.6,0,9862.01632,0,0,9862.01632,1.4509
A_emitted_alerts,2022-12-26T13:05:00Z,FLAT,16849.3,0,9860.834233,0,0,9860.834233,1.4627
A_emitted_alerts,2022-12-26T13:05:00Z,FLAT,16849.3,0,9860.834233,0,0,9860.834233,1.4627
A_emitted_alerts,2023-01-02T22:50:00Z,FLAT,16693.5,0,9855.029239,0,0,9855.029239,1.5207
A_emitted_alerts,2023-01-02T05:05:00Z,FLAT,16633.3,0,9858.224505,0,0,9858.224505,1.4888
A_emitted_alerts,2023-01-02T22:50:00Z,FLAT,16693.5,0,9855.029239,0,0,9855.029239,1.5207
A_emitted_alerts,2023-01-03T15:35:00Z,FLAT,16624.9,0,9846.703565,0,0,9846.703565,1.6039
A_emitted_alerts,2023-01-03T15:35:00Z,FLAT,16624.9,0,9846.703565,0,0,9846.703565,1.6039
A_emitted_alerts,2023-01-04T18:20:00Z,FLAT,16903.4,0,9848.694405,0,0,9848.694405,1.584
A_emitted_alerts,2023-01-04T18:20:00Z,FLAT,16903.4,0,9848.694405,0,0,9848.694405,1.584
A_emitted_alerts,2023-01-05T16:20:00Z,FLAT,16836.8,0,9843.552549,0,0,9843.552549,1.6354
A_emitted_alerts,2023-01-05T01:35:00Z,FLAT,16836.6,0,9846.510238,0,0,9846.510238,1.6059
A_emitted_alerts,2023-01-05T06:20:00Z,FLAT,16828.1,0,9844.865185,0,0,9844.865185,1.6223
A_emitted_alerts,2023-01-05T16:20:00Z,FLAT,16836.8,0,9843.552549,0,0,9843.552549,1.6354
A_emitted_alerts,2023-01-06T02:20:00Z,FLAT,16823.2,0,9840.739593,0,0,9840.739593,1.6635
A_emitted_alerts,2023-01-06T02:20:00Z,FLAT,16823.2,0,9840.739593,0,0,9840.739593,1.6635
A_emitted_alerts,2023-01-07T23:55:00Z,OPEN,16937.9,0.05904967815,9838.005236,1000,0.1775434863,9838.182779,1.6891
A_emitted_alerts,2023-01-07T15:50:00Z,FLAT,16930.5,0,9839.392176,0,0,9839.392176,1.677
A_emitted_alerts,2023-01-07T18:50:00Z,FLAT,16929.6,0,9838.505236,0,0,9838.505236,1.6859
A_emitted_alerts,2023-01-08T05:20:00Z,FLAT,16933.6,0,9836.424167,0,0,9836.424167,1.7067
A_emitted_alerts,2023-01-08T00:20:00Z,FLAT,16936.4,0,9837.494202,0,0,9837.494202,1.696
A_emitted_alerts,2023-01-08T05:20:00Z,FLAT,16933.6,0,9836.424167,0,0,9836.424167,1.7067
A_emitted_alerts,2023-01-09T17:50:00Z,FLAT,17312.9,0,9831.690291,0,0,9831.690291,1.754
A_emitted_alerts,2023-01-09T12:20:00Z,FLAT,17234.4,0,9834.129611,0,0,9834.129611,1.7296
A_emitted_alerts,2023-01-09T17:50:00Z,FLAT,17312.9,0,9831.690291,0,0,9831.690291,1.754
A_emitted_alerts,2023-01-10T15:20:00Z,FLAT,17335.6,0,9834.315289,0,0,9834.315289,1.7277
A_emitted_alerts,2023-01-10T15:20:00Z,FLAT,17335.6,0,9834.315289,0,0,9834.315289,1.7277
A_emitted_alerts,2023-01-11T10:20:00Z,FLAT,17443.5,0,9828.626908,0,0,9828.626908,1.7846
A_emitted_alerts,2023-01-11T02:20:00Z,FLAT,17419.9,0,9830.985962,0,0,9830.985962,1.761
A_emitted_alerts,2023-01-11T09:05:00Z,FLAT,17447.4,0,9830.416505,0,0,9830.416505,1.7667
A_emitted_alerts,2023-01-11T10:20:00Z,FLAT,17443.5,0,9828.626908,0,0,9828.626908,1.7846
A_emitted_alerts,2023-01-12T18:50:00Z,FLAT,18754.9,0,9833.524845,0,0,9833.524845,1.7356
A_emitted_alerts,2023-01-12T14:05:00Z,FLAT,18324.3,0,9831.522902,0,0,9831.522902,1.7556
A_emitted_alerts,2023-01-12T18:50:00Z,FLAT,18754.9,0,9833.524845,0,0,9833.524845,1.7356
A_emitted_alerts,2023-01-13T16:20:00Z,FLAT,19098.3,0,9828.805605,0,0,9828.805605,1.7828
A_emitted_alerts,2023-01-13T10:35:00Z,FLAT,18890.8,0,9832.854233,0,0,9832.854233,1.7423
A_emitted_alerts,2023-01-13T16:20:00Z,FLAT,19098.3,0,9828.805605,0,0,9828.805605,1.7828
A_emitted_alerts,2023-01-14T22:05:00Z,FLAT,20907.8,0,9813.860972,0,0,9813.860972,1.9321
A_emitted_alerts,2023-01-14T15:35:00Z,FLAT,20860,0,9812.97261,0,0,9812.97261,1.941
A_emitted_alerts,2023-01-14T22:05:00Z,FLAT,20907.8,0,9813.860972,0,0,9813.860972,1.9321
A_emitted_alerts,2023-01-15T11:20:00Z,FLAT,20710,0,9811.326295,0,0,9811.326295,1.9575
A_emitted_alerts,2023-01-15T11:20:00Z,FLAT,20710,0,9811.326295,0,0,9811.326295,1.9575
A_emitted_alerts,2023-01-16T07:20:00Z,FLAT,21108.4,0,9806.061056,0,0,9806.061056,2.0101
A_emitted_alerts,2023-01-16T02:20:00Z,FLAT,21258.4,0,9810.709646,0,0,9810.709646,1.9636
A_emitted_alerts,2023-01-16T07:20:00Z,FLAT,21108.4,0,9806.061056,0,0,9806.061056,2.0101
A_emitted_alerts,2023-01-17T20:05:00Z,FLAT,21363.6,0,9806.991765,0,0,9806.991765,2.0008
A_emitted_alerts,2023-01-17T06:20:00Z,FLAT,21144.5,0,9804.299092,0,0,9804.299092,2.0277
A_emitted_alerts,2023-01-17T09:20:00Z,FLAT,21169.3,0,9803.009531,0,0,9803.009531,2.0406
A_emitted_alerts,2023-01-17T12:35:00Z,FLAT,21265,0,9806.256061,0,0,9806.256061,2.0081
A_emitted_alerts,2023-01-17T20:05:00Z,FLAT,21363.6,0,9806.991765,0,0,9806.991765,2.0008
A_emitted_alerts,2023-01-18T14:20:00Z,FLAT,21565,0,9814.827638,0,0,9814.827638,1.9225
A_emitted_alerts,2023-01-18T04:20:00Z,FLAT,21275.6,0,9802.02977,0,0,9802.02977,2.0504
A_emitted_alerts,2023-01-18T14:20:00Z,FLAT,21565,0,9814.827638,0,0,9814.827638,1.9225
A_emitted_alerts,2023-01-21T18:20:00Z,FLAT,23132.6,0,9782.845385,0,0,9782.845385,2.2421
A_emitted_alerts,2023-01-21T11:20:00Z,FLAT,22708.9,0,9788.564922,0,0,9788.564922,2.1849
A_emitted_alerts,2023-01-21T18:20:00Z,FLAT,23132.6,0,9782.845385,0,0,9782.845385,2.2421
A_emitted_alerts,2023-01-22T14:50:00Z,FLAT,22878.5,0,9778.191799,0,0,9778.191799,2.2886
A_emitted_alerts,2023-01-22T06:20:00Z,FLAT,22887,0,9781.449063,0,0,9781.449063,2.256
A_emitted_alerts,2023-01-22T14:50:00Z,FLAT,22878.5,0,9778.191799,0,0,9778.191799,2.2886
A_emitted_alerts,2023-01-23T23:05:00Z,FLAT,22926.3,0,9767.482699,0,0,9767.482699,2.3956
A_emitted_alerts,2023-01-23T19:05:00Z,FLAT,22884.8,0,9770.583729,0,0,9770.583729,2.3646
A_emitted_alerts,2023-01-23T23:05:00Z,FLAT,22926.3,0,9767.482699,0,0,9767.482699,2.3956
A_emitted_alerts,2023-01-24T02:20:00Z,FLAT,23132.1,0,9773.094005,0,0,9773.094005,2.3395
A_emitted_alerts,2023-01-24T02:20:00Z,FLAT,23132.1,0,9773.094005,0,0,9773.094005,2.3395
A_emitted_alerts,2023-01-26T20:50:00Z,FLAT,23086,0,9770.583233,0,0,9770.583233,2.3646
A_emitted_alerts,2023-01-26T13:50:00Z,FLAT,23062.9,0,9770.665086,0,0,9770.665086,2.3638
A_emitted_alerts,2023-01-26T20:50:00Z,FLAT,23086,0,9770.583233,0,0,9770.583233,2.3646
A_emitted_alerts,2023-01-27T16:20:00Z,FLAT,23059.3,0,9769.777867,0,0,9769.777867,2.3726
A_emitted_alerts,2023-01-27T16:20:00Z,FLAT,23059.3,0,9769.777867,0,0,9769.777867,2.3726
A_emitted_alerts,2023-01-29T19:50:00Z,FLAT,23905,0,9784.726964,0,0,9784.726964,2.2233
A_emitted_alerts,2023-01-29T01:50:00Z,FLAT,23347.7,0,9778.458995,0,0,9778.458995,2.2859
A_emitted_alerts,2023-01-29T10:50:00Z,FLAT,23402.1,0,9781.719874,0,0,9781.719874,2.2533
A_emitted_alerts,2023-01-29T18:20:00Z,FLAT,23570.3,0,9777.750714,0,0,9777.750714,2.293
A_emitted_alerts,2023-01-29T19:50:00Z,FLAT,23905,0,9784.726964,0,0,9784.726964,2.2233
A_emitted_alerts,2023-02-01T05:05:00Z,FLAT,23138.2,0,9783.721469,0,0,9783.721469,2.2333
A_emitted_alerts,2023-02-01T05:05:00Z,FLAT,23138.2,0,9783.721469,0,0,9783.721469,2.2333
A_emitted_alerts,2023-02-02T18:20:00Z,FLAT,24130,0,9795.509756,0,0,9795.509756,2.1155
A_emitted_alerts,2023-02-02T18:20:00Z,FLAT,24130,0,9795.509756,0,0,9795.509756,2.1155
A_emitted_alerts,2023-02-07T21:05:00Z,FLAT,23220.5,0,9801.269472,0,0,9801.269472,2.0579
A_emitted_alerts,2023-02-07T21:05:00Z,FLAT,23220.5,0,9801.269472,0,0,9801.269472,2.0579
A_emitted_alerts,2023-02-15T20:05:00Z,FLAT,23350.1,0,9818.801124,0,0,9818.801124,1.8828
A_emitted_alerts,2023-02-15T08:20:00Z,FLAT,22112.8,0,9799.297423,0,0,9799.297423,2.0777
A_emitted_alerts,2023-02-15T11:05:00Z,FLAT,22245,0,9802.233984,0,0,9802.233984,2.0483
A_emitted_alerts,2023-02-15T20:05:00Z,FLAT,23350.1,0,9818.801124,0,0,9818.801124,1.8828
A_emitted_alerts,2023-02-16T17:05:00Z,FLAT,24871,0,9802.1966,0,0,9802.1966,2.0487
A_emitted_alerts,2023-02-16T17:05:00Z,FLAT,24871,0,9802.1966,0,0,9802.1966,2.0487
A_emitted_alerts,2023-02-18T13:50:00Z,FLAT,24589,0,9800.484916,0,0,9800.484916,2.0658
A_emitted_alerts,2023-02-18T13:50:00Z,FLAT,24589,0,9800.484916,0,0,9800.484916,2.0658
A_emitted_alerts,2023-02-19T12:35:00Z,FLAT,24676.1,0,9798.052734,0,0,9798.052734,2.0901
A_emitted_alerts,2023-02-19T01:35:00Z,FLAT,24698,0,9799.167714,0,0,9799.167714,2.079
A_emitted_alerts,2023-02-19T06:05:00Z,FLAT,24763.6,0,9799.540058,0,0,9799.540058,2.0752
A_emitted_alerts,2023-02-19T12:35:00Z,FLAT,24676.1,0,9798.052734,0,0,9798.052734,2.0901
A_emitted_alerts,2023-02-21T07:05:00Z,FLAT,24993.1,0,9798.64359,0,0,9798.64359,2.0842
A_emitted_alerts,2023-02-21T01:50:00Z,FLAT,24916.7,0,9797.67168,0,0,9797.67168,2.0939
A_emitted_alerts,2023-02-21T07:05:00Z,FLAT,24993.1,0,9798.64359,0,0,9798.64359,2.0842
A_emitted_alerts,2023-03-13T15:05:00Z,FLAT,23839.3,0,9857.774199,0,0,9857.774199,1.4933
A_emitted_alerts,2023-03-13T15:05:00Z,FLAT,23839.3,0,9857.774199,0,0,9857.774199,1.4933
A_emitted_alerts,2023-03-14T12:20:00Z,FLAT,24660.9,0,9854.486736,0,0,9854.486736,1.5262
A_emitted_alerts,2023-03-14T06:20:00Z,FLAT,24415,0,9857.401785,0,0,9857.401785,1.497
A_emitted_alerts,2023-03-14T12:20:00Z,FLAT,24660.9,0,9854.486736,0,0,9854.486736,1.5262
A_emitted_alerts,2023-03-15T14:05:00Z,FLAT,24836.7,0,9853.274786,0,0,9853.274786,1.5383
A_emitted_alerts,2023-03-15T14:05:00Z,FLAT,24836.7,0,9853.274786,0,0,9853.274786,1.5383
