policy,timestamp,state,mark_price,quantity,cash,reserved,unrealized_pnl,equity,drawdown_pct
B_gate_cooldown,2025-03-28T00:05:00Z,FLAT,87096.2,0,1615.649095,0,0,1615.649095,85.3115
B_gate_cooldown,2025-03-28T02:05:00Z,FLAT,87129.1,0,1612.966159,0,0,1612.966159,85.3359
B_gate_cooldown,2025-03-28T03:35:00Z,FLAT,86827.3,0,1608.802308,0,0,1608.802308,85.3737
B_gate_cooldown,2025-03-31T20:20:00Z,FLAT,82623,0,1587.569452,0,0,1587.569452,85.5668
B_gate_cooldown,2025-03-31T17:05:00Z,FLAT,83355.1,0,1604.708425,0,0,1604.708425,76.325
B_gate_cooldown,2025-03-31T18:05:00Z,FLAT,82856.4,0,1597.529895,0,0,1597.529895,85.4762
B_gate_cooldown,2025-03-31T19:20:00Z,FLAT,83212,0,1595.842684,0,0,1595.842684,76.4056
B_gate_cooldown,2025-03-31T20:20:00Z,FLAT,82623,0,1587.569452,0,0,1587.569452,85.5668
B_gate_cooldown,2025-04-01T23:55:00Z,OPEN,85191.7,0.01176613192,1581.105785,1000,2.376780768,2583.482565,76.5125
B_gate_cooldown,2025-04-01T09:05:00Z,FLAT,84200,0,1594.198143,0,0,1594.198143,76.4205
B_gate_cooldown,2025-04-01T10:05:00Z,FLAT,84224,0,1593.283099,0,0,1593.283099,76.4289
B_gate_cooldown,2025-04-01T11:05:00Z,FLAT,84081.9,0,1590.397233,0,0,1590.397233,76.4551
B_gate_cooldown,2025-04-01T12:05:00Z,FLAT,83964.6,0,1587.803261,0,0,1587.803261,85.5646
B_gate_cooldown,2025-04-01T13:20:00Z,FLAT,83660.2,0,1583.083759,0,0,1583.083759,85.6075
B_gate_cooldown,2025-04-01T16:05:00Z,FLAT,85256.4,0,1593.205549,0,0,1593.205549,76.4296
B_gate_cooldown,2025-04-01T17:05:00Z,FLAT,85049.1,0,1589.575882,0,0,1589.575882,76.4626
B_gate_cooldown,2025-04-01T18:05:00Z,FLAT,84788.7,0,1585.316384,0,0,1585.316384,76.5013
B_gate_cooldown,2025-04-01T19:05:00Z,FLAT,85021.7,0,1586.862588,0,0,1586.862588,76.4872
B_gate_cooldown,2025-04-01T20:05:00Z,FLAT,84744.1,0,1582.399945,0,0,1582.399945,76.5278
B_gate_cooldown,2025-04-01T21:05:00Z,FLAT,85140.1,0,1585.869686,0,0,1585.869686,76.4963
B_gate_cooldown,2025-04-01T22:05:00Z,FLAT,85173.6,0,1585.063,0,0,1585.063,76.5036
B_gate_cooldown,2025-04-01T23:05:00Z,FLAT,84981.2,0,1581.605785,0,0,1581.605785,76.535
B_gate_cooldown,2025-04-02T20:50:00Z,FLAT,85725.1,0,1569.376692,0,0,1569.376692,85.7322
B_gate_cooldown,2025-04-02T00:05:00Z,FLAT,85148.6,0,1582.374373,0,0,1582.374373,76.528
B_gate_cooldown,2025-04-02T01:05:00Z,FLAT,84945.7,0,1578.793268,0,0,1578.793268,85.6466
B_gate_cooldown,2025-04-02T02:50:00Z,FLAT,84633.9,0,1573.014333,0,0,1573.014333,85.6991
B_gate_cooldown,2025-04-02T10:05:00Z,FLAT,85025.1,0,1574.885519,0,0,1574.885519,76.5961
B_gate_cooldown,2025-04-02T11:05:00Z,FLAT,84867.9,0,1571.838067,0,0,1571.838067,76.6238
B_gate_cooldown,2025-04-02T12:05:00Z,FLAT,84610.1,0,1567.602651,0,0,1567.602651,85.7483
B_gate_cooldown,2025-04-02T13:50:00Z,FLAT,86061.6,0,1581.51016,0,0,1581.51016,76.5359
B_gate_cooldown,2025-04-02T14:50:00Z,FLAT,85616.8,0,1575.145506,0,0,1575.145506,76.5938
B_gate_cooldown,2025-04-02T15:50:00Z,FLAT,86869.9,0,1588.571529,0,0,1588.571529,76.4718
B_gate_cooldown,2025-04-02T16:50:00Z,FLAT,87021.3,0,1589.113265,0,0,1589.113265,76.4668
B_gate_cooldown,2025-04-02T17:50:00Z,FLAT,86400.2,0,1580.781047,0,0,1580.781047,76.5425
B_gate_cooldown,2025-04-02T18:50:00Z,FLAT,86584.8,0,1581.716241,0,0,1581.716241,76.534
B_gate_cooldown,2025-04-02T19:50:00Z,FLAT,86382.9,0,1578.186175,0,0,1578.186175,76.5661
B_gate_cooldown,2025-04-02T20:50:00Z,FLAT,85725.1,0,1569.376692,0,0,1569.376692,85.7322
B_gate_cooldown,2025-04-04T23:55:00Z,OPEN,83849.5,0.01190576845,1544.921292,1000,-1.707268741,2543.214024,76.8786
B_gate_cooldown,2025-04-04T09:05:00Z,FLAT,84200,0,1569.6673,0,0,1569.6673,76.6436
B_gate_cooldown,2025-04-04T10:05:00Z,FLAT,84558.5,0,1572.72216,0,0,1572.72216,76.6158
B_gate_cooldown,2025-04-04T11:05:00Z,FLAT,82600,0,1548.37701,0,0,1548.37701,85.9231
B_gate_cooldown,2025-04-04T21:05:00Z,FLAT,84013.7,0,1548.166541,0,0,1548.166541,76.839
B_gate_cooldown,2025-04-04T22:05:00Z,FLAT,84113.8,0,1548.1573,0,0,1548.1573,76.8391
B_gate_cooldown,2025-04-04T23:05:00Z,FLAT,83984.5,0,1545.421292,0,0,1545.421292,76.864
B_gate_cooldown,2025-04-05T06:35:00Z,FLAT,83504,0,1532.922709,0,0,1532.922709,86.0636
B_gate_cooldown,2025-04-05T00:05:00Z,FLAT,83741.7,0,1541.332426,0,0,1541.332426,85.9871
B_gate_cooldown,2025-04-05T02:20:00Z,FLAT,83881.5,0,1538.574346,0,0,1538.574346,76.9262
